customer_id,gender,age,married,number_of_dependents,city,zip_code,latitude,longitude,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,customer_status,churn_category,churn_reason
1936-UAFEH,Female,43,No,0,Pioneer,95666,38.54699900,-120.27111400,0,68,None,Yes,48.82,Yes,Yes,"Fiber Optic",17.00,Yes,Yes,No,Yes,Yes,Yes,Yes,No,"Two Year",No,"Credit Card",110.25,7279.35,0.00,30.00,3319.76,10629.11,Stayed,,
1937-OTUKY,Female,32,Yes,0,Seaside,93955,36.62511400,-121.82356500,1,72,None,Yes,25.48,Yes,Yes,"Fiber Optic",3.00,Yes,No,Yes,Yes,Yes,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",98.20,7015.90,0.00,0.00,1834.56,8850.46,Stayed,,
1941-HOSAM,Male,20,Yes,3,"San Diego",92101,32.72523000,-117.17134600,1,1,None,Yes,24.33,No,Yes,"Fiber Optic",59.00,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",90.10,90.10,0.00,0.00,24.33,114.43,Joined,,
1942-OQFRW,Male,62,No,0,"Forest Knolls",94933,38.01009200,-122.68944200,0,1,"Offer E",Yes,13.40,No,Yes,DSL,17.00,No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",44.00,44.00,0.00,0.00,13.40,57.40,Joined,,
1950-KSVVJ,Female,57,Yes,0,"Monterey Park",91754,34.05032200,-118.14703700,1,45,"Offer B",Yes,33.54,Yes,Yes,"Fiber Optic",4.00,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",No,"Mailed Check",113.30,5032.25,0.00,0.00,1509.30,6541.55,Stayed,,
1951-IEYXM,Male,57,Yes,0,"Rancho Cucamonga",91730,34.10097000,-117.57882000,1,72,None,Yes,34.97,Yes,Yes,Cable,11.00,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",90.60,6441.85,0.00,0.00,2517.84,8959.69,Stayed,,
1956-YIFGE,Male,36,Yes,3,Boulevard,91905,32.67709700,-116.30499100,10,22,None,Yes,9.05,No,Yes,"Fiber Optic",57.00,No,Yes,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",100.05,2090.25,0.00,0.00,199.10,2289.35,Stayed,,
1958-RNRKS,Male,62,Yes,0,"El Segundo",90245,33.91714500,-118.40155400,4,30,None,Yes,5.56,Yes,Yes,DSL,8.00,No,No,No,No,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",49.90,1441.95,0.00,100.00,166.80,1708.75,Stayed,,
1960-UOTYM,Male,61,Yes,2,Lakewood,90712,33.84052400,-118.14840300,5,52,None,Yes,16.53,No,Yes,DSL,12.00,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,"Two Year",No,"Bank Withdrawal",79.20,4016.30,0.00,0.00,859.56,4875.86,Stayed,,
1960-UYCNN,Male,35,No,0,Julian,92036,32.98067800,-116.26285400,0,10,None,Yes,26.43,Yes,Yes,"Fiber Optic",13.00,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",-7.00,1021.55,0.00,0.00,264.30,1285.85,Stayed,,
1963-SVUCV,Male,59,No,0,Flournoy,96029,39.84784000,-122.54455600,0,1,None,Yes,28.37,No,Yes,DSL,7.00,No,No,No,No,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",45.30,45.30,0.00,30.00,28.37,103.67,Churned,Competitor,"Competitor offered higher download speeds"
1965-AKTSX,Female,65,No,0,Byron,94514,37.83323000,-121.60146100,0,14,"Offer D",Yes,16.36,Yes,Yes,"Fiber Optic",6.00,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",78.95,1101.85,0.00,0.00,229.04,1330.89,Churned,Competitor,"Competitor made better offer"
1965-DDBWU,Male,37,No,0,Escondido,92027,33.14126500,-116.96722100,0,16,None,Yes,11.96,Yes,Yes,"Fiber Optic",18.00,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",89.05,1448.60,0.00,0.00,191.36,1639.96,Churned,Competitor,"Competitor made better offer"
1971-DTCZB,Female,52,Yes,0,Yreka,96097,41.76486900,-122.67131600,6,72,None,Yes,42.64,Yes,Yes,DSL,15.00,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",90.95,6468.60,0.00,0.00,3070.08,9538.68,Stayed,,
1972-XMUWV,Female,46,Yes,0,Miramonte,93641,36.69675900,-119.02405100,7,65,None,Yes,10.23,No,Yes,Cable,14.00,No,No,No,Yes,Yes,No,No,Yes,"Two Year",Yes,"Credit Card",59.80,3808.20,0.00,0.00,664.95,4473.15,Stayed,,
1976-CFOCS,Female,69,Yes,0,"Dana Point",92629,33.47792300,-117.70531400,1,1,None,Yes,7.74,No,Yes,DSL,19.00,No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",46.00,46.00,0.00,0.00,7.74,53.74,Churned,Competitor,"Competitor had better devices"
1977-STDKI,Female,72,No,0,"The Sea Ranch",95497,38.69665900,-123.43686100,0,1,None,Yes,20.55,No,Yes,"Fiber Optic",5.00,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",73.00,73.00,0.00,0.00,20.55,93.55,Churned,Competitor,"Competitor offered more data"
1980-KXVPM,Female,68,No,0,"El Centro",92243,32.77039300,-115.60915000,0,3,None,Yes,23.82,Yes,Yes,"Fiber Optic",30.00,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",75.05,256.25,0.00,0.00,71.46,327.71,Churned,Competitor,"Competitor had better devices"
1981-INRFU,Female,44,No,0,"San Diego",92109,32.78783600,-117.23237600,0,2,None,Yes,8.32,No,Yes,"Fiber Optic",16.00,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",79.75,164.50,0.00,0.00,16.64,181.14,Churned,Competitor,"Competitor made better offer"
1984-FCOWB,Female,21,Yes,0,Templeton,93465,35.53611500,-120.73923100,1,70,"Offer A",Yes,41.88,Yes,Yes,"Fiber Optic",59.00,No,Yes,Yes,Yes,Yes,Yes,Yes,No,"One Year",Yes,"Bank Withdrawal",109.50,7674.55,0.00,150.00,2931.60,10756.15,Churned,Attitude,"Attitude of service provider"
1986-PHGZF,Male,73,No,0,Greenwood,95635,38.92133300,-120.89771800,0,18,"Offer D",Yes,47.34,Yes,Yes,DSL,7.00,Yes,Yes,No,No,No,No,No,Yes,"Two Year",Yes,"Credit Card",58.40,964.90,0.00,0.00,852.12,1817.02,Stayed,,
1989-PRJHP,Male,75,Yes,0,Pleasanton,94588,37.68505200,-121.91206100,1,27,None,Yes,10.60,Yes,Yes,"Fiber Optic",23.00,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",75.50,1893.95,0.00,0.00,286.20,2180.15,Churned,Competitor,"Competitor had better devices"
1996-DBMUS,Female,72,Yes,0,"Palo Verde",92266,33.32490000,-114.75833400,10,48,None,Yes,12.60,No,Yes,"Fiber Optic",21.00,No,No,No,No,No,No,No,Yes,"One Year",Yes,"Bank Withdrawal",70.65,3545.05,0.00,0.00,604.80,4149.85,Stayed,,
2000-DHJUY,Female,67,Yes,0,"Menlo Park",94025,37.44955100,-122.18376200,1,70,"Offer A",Yes,18.67,Yes,Yes,DSL,21.00,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",92.20,6474.45,0.00,0.00,1306.90,7781.35,Stayed,,
2000-MPKCA,Female,51,No,0,"San Pedro",90732,33.74411900,-118.31448000,0,58,"Offer B",Yes,46.70,Yes,Yes,"Fiber Optic",19.00,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",107.75,6332.75,0.00,0.00,2708.60,9041.35,Stayed,,
2001-EWBQU,Female,23,No,0,Stockton,95210,38.03321900,-121.29743300,0,60,None,Yes,35.47,Yes,Yes,"Fiber Optic",51.00,No,Yes,Yes,No,Yes,Yes,Yes,No,"Two Year",No,"Bank Withdrawal",104.70,6333.80,0.00,150.00,2128.20,8612.00,Stayed,,
2001-MCUUW,Male,51,No,0,Corona,92879,33.89382300,-117.53144600,0,46,None,Yes,37.50,Yes,Yes,"Fiber Optic",22.00,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Bank Withdrawal",108.65,4903.20,0.00,0.00,1725.00,6628.20,Stayed,,
2003-CKLOR,Male,62,No,0,Igo,96047,40.52453500,-122.64717200,0,66,"Offer A",Yes,25.82,No,Yes,Cable,26.00,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",99.50,6710.50,0.00,0.00,1704.12,8414.62,Churned,Other,Moved
2004-OCQXK,Female,44,No,0,Merced,95348,37.40122000,-120.51419100,0,1,"Offer E",Yes,44.94,No,Yes,"Fiber Optic",16.00,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",81.95,81.95,0.00,0.00,44.94,126.89,Churned,Competitor,"Competitor had better devices"
2012-NWRPA,Female,78,Yes,0,Modesto,95355,37.67290600,-120.94659400,1,11,"Offer D",Yes,1.28,Yes,Yes,"Fiber Optic",14.00,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",99.55,1131.20,0.00,0.00,14.08,1145.28,Churned,Competitor,"Competitor made better offer"
2013-SGDXK,Female,27,No,0,Mariposa,95338,37.52679100,-119.99437000,0,1,None,Yes,1.63,No,Yes,"Fiber Optic",59.00,No,Yes,No,No,Yes,No,No,No,Month-to-Month,No,"Bank Withdrawal",84.30,84.30,0.00,10.00,1.63,95.93,Churned,Competitor,"Competitor offered more data"
2014-MKGMH,Female,45,No,0,Riverside,92508,33.88549900,-117.32495900,0,46,"Offer B",Yes,27.97,Yes,Yes,"Fiber Optic",22.00,No,No,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",101.10,4674.40,0.00,0.00,1286.62,5961.02,Stayed,,
2018-PZKMU,Male,32,Yes,3,"Santa Ana",92701,33.74847800,-117.85891800,10,9,"Offer E",Yes,44.37,No,Yes,"Fiber Optic",57.00,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",103.10,970.45,18.62,0.00,399.33,1351.16,Stayed,,
2018-QKYGT,Male,19,Yes,3,"San Gabriel",91775,34.11477200,-118.08943100,1,1,None,Yes,36.32,No,Yes,"Fiber Optic",85.00,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",81.05,81.05,0.00,0.00,36.32,117.37,Joined,,
2019-HDCZY,Male,35,Yes,0,Farmersville,93223,36.29878000,-119.20102800,4,63,None,Yes,2.72,Yes,Yes,"Fiber Optic",22.00,No,No,Yes,No,Yes,Yes,Yes,Yes,"Two Year",No,"Bank Withdrawal",102.60,6296.75,0.00,0.00,171.36,6468.11,Stayed,,
2024-BASKD,Female,23,No,0,Exeter,93221,36.30168900,-119.01823300,0,1,"Offer E",Yes,22.16,No,Yes,"Fiber Optic",47.00,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,"Mailed Check",74.60,74.60,0.00,10.00,22.16,106.76,Churned,Competitor,"Competitor offered more data"
2025-JKFWI,Male,31,No,0,Burbank,91501,34.18833900,-118.30094200,0,13,None,Yes,24.14,Yes,Yes,"Fiber Optic",21.00,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",99.00,1301.70,0.00,0.00,313.82,1615.52,Churned,Price,"Lack of affordable download/upload speed"
2026-TGDHM,Female,54,No,0,Cloverdale,95425,38.80193600,-122.93893500,0,7,None,Yes,19.21,No,Yes,"Fiber Optic",16.00,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",79.30,523.15,0.00,10.00,134.47,667.62,Churned,Competitor,"Competitor had better devices"
2027-CWDNU,Male,45,Yes,3,Venice,90291,33.99178200,-118.47922900,1,18,None,Yes,28.04,No,Yes,"Fiber Optic",28.00,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",85.60,1601.50,0.00,0.00,504.72,2106.22,Stayed,,
2027-DNKIV,Male,28,Yes,3,"Spring Valley",91977,32.72662700,-116.99460800,1,37,None,Yes,35.67,No,Yes,DSL,76.00,Yes,No,Yes,Yes,No,No,No,Yes,"One Year",Yes,"Credit Card",58.75,2203.10,0.00,0.00,1319.79,3522.89,Stayed,,
2027-FECZV,Male,44,No,0,Bodfish,93205,35.52399100,-118.40043200,0,12,None,Yes,25.19,Yes,Yes,"Fiber Optic",12.00,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",106.70,1253.90,0.00,0.00,302.28,1556.18,Churned,Attitude,"Attitude of support person"
2027-WKXMW,Female,49,Yes,0,Montara,94037,37.54058200,-122.50959400,10,63,"Offer B",Yes,20.37,Yes,Yes,"Fiber Optic",26.00,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",108.75,6871.70,0.00,0.00,1283.31,8155.01,Stayed,,
2034-CGRHZ,Male,73,No,0,"San Francisco",94104,37.79122200,-122.40224100,0,24,None,Yes,3.23,Yes,Yes,"Fiber Optic",26.00,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Credit Card",102.95,2496.70,0.00,0.00,77.52,2574.22,Churned,Attitude,"Attitude of support person"
2034-GDRCN,Female,47,No,0,"San Diego",92122,32.85723000,-117.20977400,0,2,"Offer E",Yes,10.53,No,Yes,"Fiber Optic",8.00,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",90.40,168.20,0.00,0.00,21.06,189.26,Churned,Other,"Don't know"
2037-SGXHH,Male,25,Yes,0,"Campo Seco",95226,38.23387900,-120.86166600,1,38,None,Yes,49.70,Yes,Yes,"Fiber Optic",30.00,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",94.65,3624.30,0.00,0.00,1888.60,5512.90,Churned,Other,"Don't know"
2037-XJFUP,Male,24,Yes,0,Temecula,92592,33.50725500,-117.02947300,1,33,"Offer C",Yes,41.80,No,Yes,"Fiber Optic",41.00,No,No,Yes,No,Yes,Yes,Yes,No,"One Year",Yes,"Bank Withdrawal",95.80,3036.75,0.00,60.00,1379.40,4476.15,Churned,Competitor,"Competitor made better offer"
2038-LLMLM,Female,35,No,0,"El Centro",92243,32.77039300,-115.60915000,0,48,None,Yes,10.50,Yes,Yes,"Fiber Optic",12.00,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",-4.00,4946.05,0.00,0.00,504.00,5450.05,Stayed,,
2038-OEQZH,Male,63,No,0,Menifee,92584,33.65333800,-117.17827100,0,4,None,Yes,44.36,No,Yes,"Fiber Optic",20.00,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",86.05,308.10,0.00,0.00,177.44,485.54,Stayed,,
2038-YSEZE,Female,48,No,0,"Los Angeles",90046,34.10845500,-118.36208100,0,29,"Offer C",Yes,13.74,Yes,Yes,DSL,2.00,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,"Credit Card",67.45,1801.10,0.00,0.00,398.46,2199.56,Stayed,,
2039-JONDJ,Male,50,No,0,Burbank,91504,34.21304900,-118.31765100,0,27,None,Yes,20.29,No,Yes,DSL,21.00,Yes,Yes,No,No,No,No,No,Yes,"One Year",No,"Bank Withdrawal",55.45,1477.65,0.00,0.00,547.83,2025.48,Stayed,,
2040-LDIWQ,Male,51,Yes,0,"Woodland Hills",91367,34.17806800,-118.61571400,8,65,"Offer B",Yes,41.57,Yes,Yes,DSL,16.00,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",84.20,5324.50,0.00,0.00,2702.05,8026.55,Stayed,,
2040-OBMLJ,Male,24,No,0,Dunlap,93621,36.78921300,-119.14033800,0,31,None,Yes,17.18,Yes,Yes,"Fiber Optic",76.00,No,No,No,Yes,No,No,No,Yes,"One Year",No,"Credit Card",81.70,2548.65,0.00,0.00,532.58,3081.23,Stayed,,
2040-VZIKE,Female,56,Yes,0,Stevinson,95374,37.31680700,-120.85575300,3,49,None,Yes,44.81,Yes,Yes,"Fiber Optic",10.00,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Mailed Check",100.85,4847.35,0.00,0.00,2195.69,7043.04,Stayed,,
2040-XBAVJ,Male,51,Yes,1,Malibu,90263,34.03703700,-118.70580300,0,72,"Offer A",Yes,24.95,Yes,Yes,"Fiber Optic",13.00,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Bank Withdrawal",114.45,8100.55,0.00,0.00,1796.40,9896.95,Stayed,,
2041-JIJCI,Female,37,No,0,Wendel,96136,40.34594900,-120.08118700,0,5,None,Yes,44.78,Yes,Yes,Cable,29.00,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",64.00,370.25,0.00,0.00,223.90,594.15,Stayed,,
2043-WVTQJ,Male,61,Yes,0,Westminster,92683,33.75259100,-117.99366100,10,1,None,Yes,17.68,No,Yes,Cable,9.00,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,"Credit Card",55.70,55.70,0.00,0.00,17.68,73.38,Joined,,
2054-PJOCK,Female,32,No,0,Corona,92881,33.83368600,-117.51306300,0,60,None,Yes,16.11,Yes,Yes,Cable,18.00,No,No,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",No,"Credit Card",80.55,4847.05,0.00,0.00,966.60,5813.65,Stayed,,
2055-BFOCC,Male,65,Yes,0,Likely,96116,41.26600800,-120.49073100,1,63,None,Yes,40.65,No,Yes,DSL,29.00,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",84.00,5329.55,0.00,0.00,2560.95,7890.50,Stayed,,
2055-PDADH,Female,71,No,0,"Big Bend",96011,41.09656900,-121.87908200,0,3,"Offer E",Yes,2.26,No,Yes,"Fiber Optic",3.00,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",70.40,204.70,0.00,0.00,6.78,211.48,Churned,Other,"Don't know"
2055-SIFSS,Female,75,Yes,0,Westmorland,92281,33.03679000,-115.60503000,5,55,None,Yes,29.53,Yes,Yes,Cable,29.00,No,No,No,No,No,No,No,Yes,"One Year",No,"Bank Withdrawal",51.65,2838.55,0.00,0.00,1624.15,4462.70,Stayed,,
2056-EVGZL,Male,56,Yes,2,"West Covina",91790,34.06696400,-117.93700700,9,68,None,Yes,8.88,No,Yes,"Fiber Optic",17.00,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",No,"Credit Card",105.75,7322.50,0.00,0.00,603.84,7926.34,Stayed,,
2057-BOYKM,Female,70,Yes,0,Inglewood,90305,33.95813400,-118.33090500,10,72,None,Yes,28.09,Yes,Yes,"Fiber Optic",20.00,Yes,Yes,Yes,Yes,No,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",96.60,6827.50,0.00,0.00,2022.48,8849.98,Stayed,,
2057-ZBLPD,Female,50,Yes,0,"Los Gatos",95032,37.23303400,-121.94742700,3,21,"Offer D",Yes,42.22,Yes,Yes,"Fiber Optic",29.00,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",86.50,1808.70,0.00,0.00,886.62,2695.32,Churned,Competitor,"Competitor offered more data"
2058-DCJBE,Male,32,No,0,"Los Angeles",90012,34.06587500,-118.23872800,0,5,"Offer E",Yes,31.14,No,Yes,"Fiber Optic",5.00,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",69.75,324.60,0.00,0.00,155.70,480.30,Churned,Competitor,"Competitor had better devices"
2065-MMKGR,Female,47,No,0,"Diamond Springs",95619,38.68360500,-120.81185200,0,29,None,Yes,41.38,Yes,Yes,DSL,4.00,No,No,No,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",71.00,2080.10,0.00,0.00,1200.02,3280.12,Stayed,,
2067-QYTCF,Female,41,Yes,0,"Los Angeles",90057,34.06191800,-118.27793900,4,64,None,Yes,8.60,Yes,Yes,"Fiber Optic",21.00,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",111.15,6953.40,0.00,0.00,550.40,7503.80,Stayed,,
2070-FNEXE,Female,77,No,2,Pasadena,91107,34.15900700,-118.08735300,0,7,"Offer E",Yes,26.95,No,Yes,"Fiber Optic",18.00,Yes,No,No,No,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",76.45,503.60,11.05,0.00,188.65,681.20,Churned,Price,"Lack of affordable download/upload speed"
2070-XYMFH,Female,66,No,0,"Long Beach",90815,33.79763800,-118.11662000,0,23,None,Yes,8.72,Yes,Yes,"Fiber Optic",18.00,No,No,Yes,No,No,No,No,Yes,"Two Year",Yes,"Credit Card",79.35,1835.30,15.41,0.00,200.56,2020.45,Stayed,,
2074-GKOWZ,Male,49,Yes,0,Novato,94947,38.11216600,-122.63438400,1,2,"Offer E",Yes,8.86,No,Yes,"Fiber Optic",23.00,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",89.55,185.55,0.00,0.00,17.72,203.27,Churned,Competitor,"Competitor had better devices"
2074-GUHPQ,Female,37,No,2,Albion,95410,39.22569400,-123.71735400,0,17,None,Yes,49.78,Yes,Yes,"Fiber Optic",19.00,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",92.70,1556.85,0.00,0.00,846.26,2403.11,Stayed,,
2075-RMJIK,Female,54,Yes,3,"Santa Ysabel",92070,33.17472500,-116.74332900,3,5,None,Yes,47.06,No,Yes,Cable,52.00,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,"Mailed Check",49.40,232.55,0.00,10.00,235.30,477.85,Stayed,,
2077-DDHJK,Female,48,Yes,0,Goleta,93117,34.48998300,-120.09124600,2,68,None,Yes,27.41,Yes,Yes,DSL,9.00,Yes,Yes,Yes,Yes,No,No,No,Yes,"Two Year",No,"Credit Card",70.90,4911.35,49.37,0.00,1863.88,6725.86,Stayed,,
2077-MPJQO,Male,80,Yes,0,"Menlo Park",94025,37.44955100,-122.18376200,2,7,None,Yes,21.37,Yes,Yes,"Fiber Optic",21.00,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",-10.00,533.05,0.00,0.00,149.59,682.64,Stayed,,
2079-FBMZK,Female,50,No,0,Antelope,95843,38.71549800,-121.36341100,0,6,None,Yes,39.36,No,Yes,"Fiber Optic",5.00,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Mailed Check",69.25,418.40,0.00,0.00,236.16,654.56,Churned,Competitor,"Competitor made better offer"
2080-CAZNM,Female,78,No,0,Burbank,91502,34.17726700,-118.31003000,0,41,"Offer B",Yes,6.33,Yes,Yes,"Fiber Optic",15.00,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",104.40,4133.95,0.00,0.00,259.53,4393.48,Stayed,,
2080-GKCWQ,Male,54,No,0,"San Pablo",94806,37.98026900,-122.34263500,0,2,None,Yes,3.76,No,Yes,"Fiber Optic",16.00,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",74.95,151.75,0.00,0.00,7.52,159.27,Joined,,
2081-VEYEH,Male,42,No,0,Compton,90221,33.88581100,-118.20645900,0,3,"Offer E",Yes,12.66,No,Yes,"Fiber Optic",28.00,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",107.95,318.60,0.00,0.00,37.98,356.58,Joined,,
2082-CEFLT,Male,31,No,0,"San Diego",92109,32.78783600,-117.23237600,0,1,"Offer E",Yes,11.73,No,Yes,DSL,24.00,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",45.60,45.60,0.00,0.00,11.73,57.33,Churned,Competitor,"Competitor made better offer"
2082-OJVTK,Male,25,Yes,0,"San Diego",92109,32.78783600,-117.23237600,1,29,None,Yes,4.00,Yes,Yes,"Fiber Optic",48.00,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",89.20,2698.35,0.00,0.00,116.00,2814.35,Churned,Competitor,"Competitor made better offer"
2085-BOJKI,Male,33,Yes,0,"Long Beach",90822,33.77843600,-118.11864800,1,17,"Offer D",Yes,28.83,No,Yes,"Fiber Optic",5.00,No,No,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",96.65,1588.25,0.00,0.00,490.11,2078.36,Stayed,,
2087-QAREY,Female,60,Yes,0,"Sequoia National Park",93262,36.52724300,-118.59493800,1,22,"Offer D",Yes,39.83,No,Yes,Cable,16.00,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",54.70,1178.75,0.00,0.00,876.26,2055.01,Stayed,,
2088-IEBAU,Female,63,No,0,Poway,92064,32.98439500,-117.01345400,0,68,None,Yes,21.82,Yes,Yes,DSL,2.00,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",88.15,6148.45,36.29,0.00,1483.76,7595.92,Stayed,,
2091-GPPIQ,Female,56,Yes,0,"Yuba City",95991,39.02741000,-121.61498200,10,72,"Offer A",Yes,26.04,Yes,Yes,Cable,6.00,No,Yes,No,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",78.95,5730.15,0.00,0.00,1874.88,7605.03,Stayed,,
2091-RFFBA,Female,70,No,0,"Port Costa",94569,38.03570700,-122.19682100,0,31,None,Yes,15.43,Yes,Yes,"Fiber Optic",2.00,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",73.90,2217.15,0.00,0.00,478.33,2695.48,Churned,Attitude,"Attitude of support person"
2100-BDNSN,Female,39,Yes,0,"Strawberry Valley",95981,39.58458000,-121.09325600,1,5,None,Yes,14.90,Yes,Yes,DSL,4.00,No,No,Yes,Yes,Yes,No,No,No,Month-to-Month,No,"Bank Withdrawal",67.95,350.30,0.00,20.00,74.50,444.80,Churned,Price,"Price too high"
2101-RANCD,Female,50,No,0,"El Dorado Hills",95762,38.68443700,-121.05563400,0,55,None,Yes,8.93,Yes,Yes,"Fiber Optic",26.00,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",73.10,4144.90,0.00,0.00,491.15,4636.05,Stayed,,
2103-ZRXFN,Male,19,No,0,"La Quinta",92253,33.69553200,-116.31057100,0,1,None,Yes,24.66,Yes,Yes,DSL,26.00,No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Credit Card",50.75,50.75,0.00,0.00,24.66,75.41,Joined,,
2105-PHWON,Female,41,Yes,0,Navarro,95463,39.18291600,-123.55257100,1,33,None,Yes,10.34,Yes,Yes,"Fiber Optic",22.00,No,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,"Credit Card",95.00,3008.15,0.00,60.00,341.22,3409.37,Stayed,,
